sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
1916549,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.8,0.82,0.0,No,No,Yes,Yes,No,No
1458097,219.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.52,0.41,0.0,No,No,No,Yes,No,No
2020682,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,No,No,No
1244580,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.44,0.46,0.0,No,No,Yes,Yes,No,No
2903499,191.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.57,0.68,0.0,No,No,Yes,Yes,No,No
1580704,50.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,No,0.0,0.67,0.69,0.0,No,No,Yes,Yes,No,No
3260703,115.0,2.0,0.0,0.0,0.0,0.0,21.0,55.0,111.0,156.0,17.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
1139200,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.59,0.59,0.0,No,No,Yes,Yes,No,No
3282894,150.0,2.0,0.0,0.0,12.0,60.0,10.0,36.0,49.0,51.0,6.0,No,0.0,1.0,0.98,0.0,No,No,No,Yes,No,No
3041156,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.93,0.87,0.0,No,No,Yes,Yes,No,No
1545048,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.53,0.54,0.0,Yes,No,No,Yes,No,No
2963406,432.0,9.0,104.0,208.0,416.0,832.0,86.0,312.0,649.0,889.0,101.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
3163062,0.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,No
1458448,90.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,No,0.0,0.74,0.74,0.0,No,No,No,Yes,No,No
1308374,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,No,No,No,Yes,No,No
2912921,6.0,8.0,0.0,7.0,7.0,9.0,1.0,2.0,19.0,23.0,3.0,No,0.0,0.38,0.18,0.0,No,No,No,Yes,No,No
3069478,46.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,1.0,No,0.0,0.0,0.33,0.0,No,No,No,Yes,No,No
3168321,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.66,0.75,0.0,Yes,No,No,Yes,No,No
1565661,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1880438,985.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.93,0.89,0.0,No,No,No,Yes,No,No
1425581,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.96,0.0,No,No,No,Yes,No,No
2938968,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,No
2836143,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,No,0.0,1.0,0.93,0.0,No,No,No,Yes,No,No
1638541,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.43,0.45,0.0,No,No,No,Yes,No,No
2272325,10.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,8.0,1.0,No,0.0,0.95,0.97,0.0,Yes,No,No,Yes,No,No
1368634,2.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,7.0,0.0,No,0.0,0.88,0.88,0.0,Yes,No,No,Yes,No,No
1583043,5330.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,40.0,0.0,No,0.0,0.0,0.01,0.0,No,No,No,Yes,No,No
1902277,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.96,0.0,Yes,No,No,Yes,No,No
1253559,358.0,0.0,0.0,0.0,0.0,0.0,27.0,81.0,219.0,339.0,12.0,No,0.0,0.0,0.0,0.0,No,No,Yes,No,No,No
1784750,3.0,8.0,0.0,40.0,40.0,40.0,1.0,1.0,3.0,5.0,0.0,No,0.0,0.51,0.53,0.0,Yes,No,No,Yes,No,No
1627600,95.0,8.0,1.0,0.0,35.0,70.0,19.0,41.0,94.0,164.0,43.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
1181489,1.0,8.0,2.0,4.0,7.0,11.0,0.0,3.0,6.0,8.0,0.0,No,0.0,0.75,0.74,0.0,No,No,No,Yes,No,Yes
1984878,40.0,12.0,0.0,0.0,10.0,25.0,4.0,12.0,37.0,66.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1260191,150.0,8.0,12.0,100.0,200.0,300.0,33.0,92.0,232.0,360.0,46.0,No,0.0,0.81,0.83,0.0,No,No,No,Yes,No,No
2132224,4.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,No,0.0,0.8,0.75,0.0,No,No,Yes,Yes,No,No
1190535,84.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,5.0,No,0.0,0.98,0.98,0.0,Yes,No,Yes,Yes,No,No
1902888,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,Yes,No,No,Yes,No,No
2302685,3.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,No,0.0,0.77,0.73,0.0,Yes,No,No,Yes,No,No
2161483,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.85,0.82,0.0,No,No,No,Yes,No,No
2262918,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,No
2214283,4.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,No,0.0,0.7,0.66,0.0,Yes,No,No,Yes,No,No
1931119,642.0,18.0,8.0,0.0,189.0,441.0,57.0,225.0,634.0,1086.0,56.0,No,0.0,0.86,0.9,0.0,No,No,No,Yes,No,No
1208635,347.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,14.0,30.0,1.0,No,0.0,0.34,0.68,0.0,Yes,No,No,Yes,No,No
1335987,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.69,0.0,No,No,No,Yes,No,No
1147719,76.0,2.0,7.0,35.0,70.0,70.0,14.0,37.0,63.0,101.0,19.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
2263218,339.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,No,0.0,0.25,0.5,0.0,No,No,No,Yes,No,No
3139454,0.0,12.0,0.0,5.0,8.0,10.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.48,0.48,0.0,Yes,No,No,Yes,No,No
1957589,245.0,8.0,128.0,333.0,577.0,882.0,134.0,426.0,856.0,1252.0,87.0,No,1.0,0.96,0.96,0.0,No,No,No,Yes,No,No
1578119,216.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,15.0,No,0.0,0.98,0.99,0.0,No,No,No,Yes,No,No
3105726,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,No,0.0,1.0,0.98,0.0,No,No,No,Yes,No,No
2001733,9.0,9.0,0.0,7.0,7.0,11.0,5.0,9.0,24.0,34.0,0.0,No,0.0,0.96,0.96,0.0,No,No,No,Yes,No,No
2050679,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.98,0.99,0.0,Yes,No,No,Yes,No,No
2037013,24.0,8.0,0.0,0.0,0.0,0.0,3.0,4.0,13.0,25.0,0.0,No,0.0,0.91,0.85,0.0,No,No,No,Yes,No,No
2300868,311.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.91,0.82,0.0,No,No,No,Yes,No,No
2025688,145.0,8.0,0.0,250.0,250.0,250.0,0.0,113.0,163.0,330.0,17.0,No,0.0,0.99,0.91,0.0,No,No,No,Yes,No,No
1300886,35.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.77,0.8,0.0,No,No,No,Yes,No,No
3182549,0.0,2.0,1.0,2.0,4.0,5.0,2.0,5.0,8.0,10.0,0.0,No,0.0,0.97,0.93,0.0,No,No,No,Yes,No,No
2235949,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.76,0.0,Yes,No,No,Yes,No,No
2879287,13.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,No,0.0,0.97,0.97,0.0,No,No,No,Yes,No,No
1492253,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
3106740,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
2982478,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.7,0.66,0.0,No,No,Yes,Yes,No,No
3031865,15.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,12.0,20.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
2310888,34.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,Yes,Yes,No,No
1998710,0.0,2.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,1.0,0.0,Yes,No,No,Yes,No,No
2053060,141.0,2.0,47.0,90.0,180.0,252.0,31.0,142.0,212.0,331.0,53.0,No,0.0,0.95,0.96,0.0,No,No,No,Yes,No,No
1137855,4980.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.64,0.8,0.0,No,No,No,Yes,No,No
1194098,175.0,4.0,71.0,362.0,554.0,654.0,214.0,562.0,1051.0,1579.0,249.0,No,0.0,0.77,0.8,0.0,No,No,No,Yes,No,No
1605209,1.0,2.0,0.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,0.0,No,0.0,0.87,0.93,0.0,Yes,No,Yes,Yes,No,Yes
2079111,771.0,8.0,1.0,0.0,370.0,884.0,35.0,159.0,437.0,525.0,117.0,No,0.0,0.8,0.86,0.0,No,No,Yes,Yes,No,No
1882840,101.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,No,0.0,0.68,0.66,0.0,No,No,No,Yes,No,No
1927920,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.78,0.78,0.0,Yes,No,No,Yes,No,No
3145881,69.0,8.0,2.0,24.0,75.0,126.0,8.0,38.0,103.0,154.0,24.0,No,0.0,0.99,0.95,0.0,No,No,No,Yes,No,No
1930428,99.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
1245180,4975.0,52.0,0.0,0.0,0.0,0.0,5.0,10.0,10.0,10.0,0.0,No,0.0,0.96,0.86,0.0,Yes,No,No,No,No,No
3219249,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,No,0.0,0.98,0.97,0.0,No,No,No,Yes,No,No
1500378,56.0,2.0,27.0,86.0,173.0,241.0,24.0,91.0,163.0,232.0,39.0,No,0.0,0.71,0.63,0.0,No,No,No,Yes,No,No
3267549,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.84,0.87,0.0,No,No,Yes,Yes,No,No
2806949,4.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,No,0.0,0.22,0.15,0.0,Yes,No,No,Yes,No,No
1495512,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.8,0.82,0.0,No,No,No,Yes,No,No
3213732,1503.0,8.0,128.0,0.0,2000.0,2000.0,141.0,549.0,1417.0,2295.0,259.0,No,0.0,0.32,0.38,0.0,No,No,No,Yes,No,No
2268010,3781.0,8.0,678.0,8240.0,16080.0,24480.0,2287.0,7965.0,14763.0,20499.0,2713.0,No,0.0,0.93,0.95,0.0,No,No,No,Yes,No,No
1925375,186.0,15.0,0.0,0.0,0.0,0.0,14.0,21.0,40.0,84.0,5.0,No,0.0,0.93,0.92,0.0,Yes,No,No,Yes,No,No
2971284,-2.0,12.0,0.0,28.0,28.0,28.0,0.0,3.0,9.0,24.0,0.0,No,0.0,0.73,0.7,3.0,No,No,Yes,Yes,No,No
1845379,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.42,0.36,0.0,No,No,No,Yes,No,No
3220312,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.95,0.97,0.0,Yes,No,No,Yes,No,No
3192928,8.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,No,0.0,0.83,0.85,0.0,No,No,No,Yes,No,No
2110422,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.57,0.7,0.0,No,No,No,Yes,No,No
3282307,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.77,0.73,0.0,Yes,No,No,Yes,No,No
1756013,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.63,0.72,0.0,No,No,No,Yes,No,No
1765465,38.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,No,0.0,1.0,0.95,0.0,No,No,No,Yes,No,No
1346421,2.0,8.0,0.0,11.0,21.0,25.0,6.0,12.0,26.0,30.0,6.0,No,0.0,0.43,0.46,0.0,No,No,No,Yes,No,No
2130454,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.98,0.97,0.0,No,No,No,Yes,No,No
2072168,882.0,12.0,6.0,0.0,0.0,0.0,37.0,136.0,380.0,1047.0,57.0,No,0.0,0.8,0.77,0.0,No,No,No,Yes,No,No
1628781,493.0,2.0,12.0,667.0,1423.0,1927.0,190.0,572.0,1148.0,1697.0,187.0,No,0.0,0.95,0.97,0.0,No,No,No,Yes,No,No
1180554,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.91,0.0,No,No,No,Yes,No,No
1417984,0.0,8.0,0.0,2.0,3.0,4.0,0.0,1.0,1.0,3.0,0.0,No,0.0,0.8,0.82,0.0,No,No,No,Yes,No,Yes
1712472,4.0,4.0,0.0,4.0,6.0,8.0,2.0,3.0,6.0,9.0,1.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1912568,25.0,8.0,0.0,0.0,0.0,40.0,4.0,11.0,23.0,34.0,5.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
1765974,49.0,8.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,14.0,2.0,No,0.0,0.82,0.87,0.0,No,No,No,Yes,No,No
1235950,7.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,No,0.0,0.89,0.88,0.0,No,No,No,Yes,No,No
1668952,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.71,0.75,0.0,No,No,No,Yes,No,No
1843565,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.63,0.72,0.0,No,No,No,Yes,No,No
3039008,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,No,0.0,0.0,0.0,0.0,No,No,No,Yes,No,No
2972997,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.54,0.56,0.0,Yes,No,No,Yes,No,No
1813852,20.0,2.0,0.0,0.0,40.0,40.0,8.0,13.0,24.0,38.0,0.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
1868748,1.0,9.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
1400220,35.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,Yes,Yes,No,No
1764045,131.0,8.0,6.0,42.0,42.0,60.0,15.0,24.0,31.0,68.0,58.0,No,0.0,0.96,0.85,0.0,No,No,No,Yes,No,No
1255687,753.0,8.0,3.0,0.0,0.0,0.0,11.0,35.0,59.0,91.0,14.0,No,0.0,0.97,0.91,0.0,Yes,No,No,Yes,No,No
2056416,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
2030226,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.95,0.89,0.0,No,No,No,Yes,No,No
1456525,7.0,8.0,0.0,10.0,15.0,15.0,9.0,12.0,23.0,33.0,3.0,No,0.0,0.07,0.3,0.0,No,No,No,Yes,No,No
3274724,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,No,0.0,0.34,0.3,0.0,No,No,No,Yes,No,No
1810408,18.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,6.0,0.0,No,0.0,0.99,0.99,0.0,Yes,No,No,Yes,No,No
1397023,23.0,4.0,0.0,0.0,22.0,33.0,4.0,21.0,50.0,71.0,3.0,No,0.0,0.86,0.91,0.0,No,No,No,Yes,No,No
1943323,26.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.96,0.0,Yes,No,No,Yes,No,No
2167586,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
2294849,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.76,0.0,No,No,No,Yes,No,No
1662915,19.0,2.0,0.0,42.0,84.0,126.0,15.0,39.0,65.0,83.0,0.0,No,0.0,0.54,0.48,0.0,No,No,No,Yes,No,No
2965882,2570.0,8.0,70.0,1000.0,2000.0,3000.0,470.0,1060.0,2400.0,4370.0,542.0,No,0.0,1.0,0.98,0.0,No,No,No,Yes,No,No
1877814,103.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.16,0.14,0.0,No,No,No,Yes,No,No
1992377,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.68,0.66,0.0,No,No,No,Yes,No,No
2222283,200.0,8.0,0.0,0.0,0.0,0.0,3.0,11.0,27.0,38.0,3.0,No,0.0,0.0,0.0,0.0,No,No,Yes,Yes,No,No
3240032,103.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,12.0,No,0.0,0.96,0.96,0.0,Yes,No,No,Yes,No,No
3251609,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.96,0.91,0.0,No,No,No,Yes,No,No
2048688,155.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,-99.0,0.5,0.0,Yes,No,No,Yes,No,No
2992079,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1903220,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,No,0.0,0.7,0.7,0.0,Yes,No,No,Yes,No,No
2109485,3.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,0.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
1962279,13.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
1159100,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.89,0.88,0.0,No,No,No,Yes,No,No
2915703,13.0,8.0,0.0,0.0,0.0,0.0,3.0,3.0,13.0,27.0,3.0,No,0.0,1.0,0.99,0.0,Yes,No,No,Yes,No,No
2132929,514.0,8.0,169.0,600.0,780.0,1020.0,175.0,480.0,855.0,1404.0,191.0,No,0.0,0.96,0.96,0.0,No,No,No,Yes,No,No
1472991,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.63,0.72,0.0,No,No,No,Yes,No,No
2014057,6.0,4.0,2.0,7.0,13.0,17.0,1.0,4.0,8.0,10.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1459622,6.0,8.0,5.0,0.0,5.0,10.0,1.0,5.0,8.0,9.0,0.0,No,0.0,0.8,0.82,0.0,No,No,No,Yes,No,No
3102778,4.0,8.0,3.0,0.0,0.0,2.0,0.0,2.0,7.0,11.0,2.0,No,0.0,0.96,0.94,0.0,No,No,Yes,Yes,No,No
2152705,210.0,2.0,124.0,216.0,648.0,972.0,73.0,282.0,710.0,1160.0,84.0,No,0.0,0.85,0.77,0.0,No,No,No,Yes,No,No
2012194,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,1.0,0.92,0.0,No,No,No,Yes,No,No
1296778,2663.0,3.0,5565.0,17297.0,36297.0,55297.0,5288.0,16445.0,31274.0,44901.0,2709.0,No,1000.0,0.69,0.68,46.0,No,No,No,Yes,No,No
1425336,24.0,8.0,0.0,24.0,40.0,64.0,5.0,27.0,54.0,85.0,13.0,No,0.0,0.61,0.61,0.0,No,No,No,Yes,No,No
2861780,15.0,8.0,0.0,0.0,0.0,10.0,1.0,9.0,19.0,35.0,0.0,No,0.0,0.98,0.97,0.0,No,No,No,Yes,No,No
1955776,27.0,8.0,0.0,0.0,0.0,0.0,2.0,7.0,13.0,26.0,0.0,No,0.0,0.23,0.63,0.0,No,No,No,Yes,No,No
3217684,7.0,14.0,0.0,6.0,6.0,6.0,4.0,6.0,6.0,9.0,0.0,No,0.0,0.0,0.01,0.0,No,No,Yes,Yes,No,No
1338747,292.0,8.0,252.0,308.0,770.0,1309.0,187.0,538.0,1111.0,1754.0,344.0,No,0.0,0.96,0.83,0.0,No,No,No,Yes,No,No
1285340,51.0,4.0,3.0,0.0,19.0,37.0,3.0,19.0,46.0,71.0,10.0,No,0.0,0.77,0.8,0.0,No,No,No,Yes,No,No
2206411,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.96,0.91,0.0,No,No,No,Yes,No,No
2993649,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
3164264,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.57,0.68,0.0,No,No,Yes,Yes,No,No
1139941,442.0,8.0,0.0,0.0,0.0,0.0,17.0,70.0,205.0,322.0,16.0,No,0.0,0.69,0.59,0.0,No,No,No,Yes,No,No
1511804,0.0,8.0,0.0,28.0,45.0,62.0,4.0,16.0,29.0,44.0,0.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
1515850,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,No,0.0,0.8,0.82,0.0,No,No,No,Yes,No,No
1690841,9.0,8.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
3194735,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.88,0.9,0.0,Yes,No,No,Yes,No,No
1781955,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.99,0.99,0.0,No,No,Yes,Yes,No,No
2829223,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.7,0.77,0.0,No,No,No,Yes,No,No
3081734,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
3210652,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
1375669,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,Yes,No,No,Yes,No,No
2067947,62.0,,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1185657,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.97,0.96,0.0,Yes,No,No,Yes,No,No
1280536,2720.0,12.0,1734.0,5376.0,8256.0,13248.0,1253.0,4436.0,8890.0,14861.0,1994.0,No,0.0,0.98,0.89,0.0,No,No,No,Yes,No,No
1771849,138.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,7.0,0.0,No,0.0,0.98,0.95,0.0,No,No,No,Yes,No,No
1983023,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.96,0.0,No,No,No,Yes,No,No
1983106,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,Yes,Yes,No,No
1219456,70.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,No,No,No
1406326,14.0,8.0,5.0,4.0,12.0,20.0,2.0,8.0,19.0,30.0,2.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
1314692,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
2093808,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.79,0.79,0.0,No,No,No,Yes,No,No
